27 7.339668 0.023041 -6.088213 119.296403 6.463625 -16.375956 6.559970 -30.255178 7.993363 -4.806142
28 -4.854330 0.464535 -0.229423 -203.507051 10.743110 -201.624725 268.541817 -27.650324 0.909130 -5.097755
29 6.571581 0.022830 -0.573119 -163.973815 6.063494 161.802467 291.417736 -37.632472 -35.907364 -22.921033
30 -2.600049 -0.319530 5.680836 62.110436 -9.436007 -202.180111 240.976945 -13.299007 -0.922131 -5.154149
31 1.078238 0.498370 -4.184514 50.383235 60.978239 -255.197484 302.706968 -37.070497 5.696690 -5.975651
32 2.173139 0.779795 -6.025657 83.580335 48.773115 -180.439192 321.215331 -36.318341 5.145104 -4.832388
33 8.167261 -0.000877 -6.956761 0.926555 5.262921 67.467377 13.982815 -26.481095 4.313201 -5.793681
34 8.205504 -0.116878 -6.372494 -11.862218 5.204144 80.369979 15.063935 -27.086389 4.458289 -6.535675
35 8.172259 -0.004774 -6.956171 3.610662 4.398497 64.554199 14.040826 -26.485108 4.397916 -5.770479
36 5.661274 -2.049905 1.745953 -196.523669 78.716615 88.328283 209.080535 -31.783879 0.721521 -2.839702
37 6.456745 2.171961 -8.600713 45.126396 21.917410 -2.599823 355.744417 -19.868794 3.322166 -4.012577
38 3.081111 -4.523916 4.639557 -96.518714 155.450478 -41.103613 206.053934 -26.636943 0.525908 -2.803650
39 6.880338 2.131412 1.721930 -172.274959 -46.390215 87.088155 257.917677 38.368239 -15.139300 -17.747307
40 -1.942183 -0.098954 4.354953 73.147769 -18.449191 -244.315886 245.240826 -15.451124 -0.301433 -6.401388
41 8.172218 -0.004031 -6.955877 3.750813 6.084630 65.921189 14.036815 -26.480178 4.374122 -5.725344
42 -1.860331 0.018632 3.392853 84.640577 -24.103711 -272.794188 249.452267 -17.896910 0.367792 -7.191044
43 8.173221 -0.006088 -6.957720 1.792988 5.213487 66.956717 14.054523 -26.489915 4.340091 -5.777650
44 -1.299899 0.101857 2.106098 -333.296979 -6.675717 -51.545673 255.053384 -21.275617 -1.049299 -6.202600
45 6.585454 -0.179523 -2.461409 -121.071456 9.620856 163.127590 341.343116 -42.978825 -7.615182 -20.319849
46 6.560642 -1.323341 -0.359625 -161.161512 38.924855 157.210713 235.850543 -68.877741 -16.916964 12.976780
47 -0.261496 -0.316189 0.373741 120.648679 -10.741723 -439.830319 262.551986 -29.398987 5.770105 -11.713339
48 8.171412 -0.438053 -6.508842 -7.753042 5.423995 76.455539 16.531630 -29.580151 4.577682 -6.335270
49 8.200771 -0.012788 -7.080988 3.576486 5.179045 64.641900 14.271067 -26.425238 4.322847 -5.640296
50 8.174108 -0.003707 -6.956945 0.703316 3.366730 65.574009 14.049419 -26.469529 4.342621 -5.843042
51 1.665367 0.648801 -5.182651 79.469507 55.774548 -210.241088 312.934536 -37.027300 5.481532 -5.281912
52 6.076972 -1.600192 -1.110605 -148.839488 45.727807 169.848242 276.392897 -74.117887 -19.390217 -0.281922
53 7.975458 0.447891 -7.551683 14.482826 6.154232 51.001713 10.503715 -24.467284 4.049065 -5.167986
54 -3.472605 0.038892 1.333161 -276.092082 -9.164507 -140.912075 260.215851 -25.147738 0.066762 -5.657698
55 7.661654 0.155437 -8.036888 25.861020 5.913521 35.173704 9.737457 -27.570775 4.037874 -4.806115
56 4.185142 1.903790 -7.852202 77.599515 45.574834 -88.458367 340.720571 -26.681655 4.024253 -3.883148
57 -6.898138 0.641942 -1.027830 -144.627010 7.462148 -156.111797 271.628896 -28.744665 0.250098 -4.042900
58 8.168849 0.000389 -6.955419 2.628948 6.630914 66.042133 13.988806 -26.465098 4.333707 -5.731810
59 7.499387 -1.022675 -2.823648 -97.216842 18.834921 141.552456 16.501386 -48.811752 4.456621 -18.281766
60 -0.896550 2.275594 -8.426733 -32.669259 32.497346 -125.227430 318.061417 -31.164580 1.374909 -3.843483
61 6.540490 -5.229026 2.168477 -108.082568 92.771482 71.822674 172.057577 -38.449768 1.758625 -0.744638
62 8.079739 -0.056744 -5.582698 -33.875771 5.476091 100.437676 13.814188 -27.266046 4.279554 -7.965770
63 3.962805 -3.223129 2.858795 -174.890405 152.727282 24.644956 211.729905 -31.273215 1.915632 -2.124336
64 -4.755202 -0.285349 -3.418653 -111.845212 -16.398615 -197.332415 281.533326 -36.939448 0.888846 -4.850210
65 8.743916 0.014042 -5.535648 -17.232898 5.094538 86.246463 19.545925 -22.806188 5.380444 -7.186089
66 5.971242 1.129759 -8.180862 78.149833 22.052246 -44.399518 354.914251 -27.130024 4.472186 -4.079935
67 5.547109 -0.768758 -1.253576 -159.541439 29.311696 187.245987 290.748808 -54.678697 -20.411900 -8.216313
68 8.172948 0.000747 -6.956588 3.447062 4.057150 66.388931 14.018119 -26.444252 4.398719 -5.780239
69 8.013900 0.295395 -7.757613 25.864367 6.194211 38.718639 11.480989 -25.338854 4.271475 -4.875882
70 5.453554 -2.795058 3.055882 -177.614939 99.000309 29.546891 200.744429 -23.466059 1.925710 -4.970543
71 8.172783 -0.008043 -6.953669 1.920848 5.225747 66.779030 14.061847 -26.504851 4.346052 -5.778856
72 -1.981703 -0.323858 4.246060 76.099267 -9.807511 -246.638294 244.945352 -16.757356 -0.206796 -6.362548
73 3.949653 -0.578799 -0.807058 -191.392209 38.074405 238.238770 273.714468 -41.506115 -16.119866 -2.078160
74 8.009489 1.625139 -7.435555 31.173294 11.777394 36.081605 5.829264 -16.703787 4.085188 -4.677755
75 5.179825 1.198590 -9.515578 38.860292 16.464986 -23.459028 352.576071 -28.815893 2.924136 -3.981594
76 0.237949 0.053364 2.198336 -319.946407 105.481846 -71.307616 252.316432 -19.647792 1.083300 -5.441767
77 8.333530 -0.308399 -6.476692 -4.556587 5.274938 73.624584 17.143885 -27.842330 4.731350 -6.233375
78 1.855937 -0.207663 -4.212449 154.565533 5.201167 -210.083431 305.884760 -42.639372 6.693309 -7.765067
79 -0.537221 2.909705 -4.280336 -28.858668 81.780624 -222.086029 300.599167 -23.059142 3.229474 -4.783477
80 -0.832350 0.745716 0.865299 -217.934358 142.423347 -305.093932 263.961396 -21.889061 5.106796 -6.542165
81 8.165668 0.000919 -6.948973 1.327597 5.949923 65.641278 13.962973 -26.475154 4.314164 -5.777369
82 8.170783 -0.006456 -6.958554 1.444215 4.561258 63.433408 14.037587 -26.503544 4.338228 -5.801596
83 4.654770 -2.284205 -0.850414 -159.886105 86.915248 198.427793 252.073136 -63.865560 -10.678169 5.505841
84 8.172152 -0.015932 -6.956639 3.169139 5.133259 65.964576 14.096352 -26.561998 4.379156 -5.758820
85 2.811504 0.243338 -6.217446 104.122495 23.464105 -161.110649 326.822871 -39.606133 5.659013 -5.219763
86 5.466260 0.322665 -7.732067 95.684249 13.406407 -67.452108 352.874969 -33.689836 5.257626 -4.314617
87 1.392632 0.047628 2.278383 -328.574051 19.786830 4.725027 249.661391 -17.686567 -1.733176 -7.333217
88 6.779891 -0.274811 -8.715178 51.893370 3.591543 -7.439664 5.907160 -32.874069 4.170029 -4.229693
89 8.042807 -0.006680 -6.824247 -3.489571 4.888762 71.099831 13.062368 -27.077672 4.221278 -6.041660
90 8.170633 -0.000608 -6.954060 2.218805 4.226598 64.613638 14.007738 -26.463709 4.364716 -5.800235
91 5.958175 -0.265871 -0.058454 -187.039665 15.642960 168.793689 263.892725 -36.361444 -25.867559 -8.212551
92 3.861688 0.794055 -7.070182 101.990633 31.963807 -118.331242 337.725058 -34.290877 5.253277 -4.452354
93 6.091000 0.026713 -7.416742 102.345338 7.560817 -52.274108 357.957924 -34.084391 5.868586 -4.411552
94 8.171354 -0.007536 -6.956538 0.985347 7.527891 65.326146 14.047801 -26.508146 4.280429 -5.735214
95 2.029344 1.962054 -7.845688 36.269780 55.697689 -132.004969 328.575534 -29.865018 3.056085 -3.853988
96 8.303875 -0.001226 -7.100415 4.185359 5.341939 63.052067 14.976595 -25.890464 4.368376 -5.569991
97 8.172519 -0.006518 -6.960174 0.807448 5.978781 66.083799 14.050857 -26.496292 4.300200 -5.773427
98 8.175350 0.000490 -6.957016 1.160722 3.686115 66.704953 14.037688 -26.435194 4.348621 -5.826167
99 8.173745 -0.005106 -6.962323 3.224359 3.678102 64.929765 14.052673 -26.481321 4.397379 -5.789269
100 8.175323 -0.001581 -6.956740 0.407723 5.189212 65.802999 14.047996 -26.449456 4.304970 -5.801531
101 4.144167 -0.721377 -8.044585 80.876318 -4.644261 -96.778289 347.081707 -42.751496 4.698891 -4.441017
102 4.771844 3.220494 -9.201191 38.172919 34.983980 -24.754628 345.394388 -19.129414 2.446800 -3.560222
103 -3.778655 0.116696 3.429004 -244.469528 -2.604677 41.339974 252.020940 -19.226361 -2.161832 -3.735730
104 6.794693 2.232405 -8.505901 22.045362 13.699024 31.309630 357.419846 -18.450150 2.858691 -4.298479
105 8.171190 -0.001330 -6.957840 -0.028429 5.812027 64.805867 14.014934 -26.466549 4.279981 -5.794301
106 5.688456 0.010451 -7.614535 100.044346 7.663540 -63.747747 355.314285 -35.213081 5.588169 -4.365746
107 7.377111 -2.197861 -1.060083 -123.128553 42.379565 141.724454 105.633856 -74.637806 18.666331 -1.007345
108 8.175632 -0.004192 -6.954082 0.665552 4.820882 68.264449 14.064074 -26.465637 4.321990 -5.807682
109 8.087227 0.040193 -6.820841 -1.876027 4.971825 70.215335 13.171975 -26.546069 4.271728 -5.993176
110 -1.277726 0.159927 1.270892 118.862343 -48.118498 -357.617586 259.665767 -23.853885 2.710016 -9.760140
111 8.162587 -0.006260 -6.959177 2.367393 6.080038 65.052937 13.973814 -26.539307 4.332366 -5.750228
112 8.054946 -4.847308 -3.976178 -25.680599 19.746693 95.686926 70.130905 -59.662004 6.740719 -2.227697
113 -3.288933 0.392576 -0.888557 -192.434238 9.259444 -265.349307 271.953302 -29.442561 2.046744 -6.240209
114 -8.947268 1.953591 -0.986507 -82.768979 13.739228 -117.330803 273.204135 -24.839687 -0.076893 -3.287291
115 4.679865 1.302583 -8.441989 70.358776 28.456389 -72.324729 346.810245 -29.343274 3.910786 -3.992605
116 8.171471 0.000916 -6.963405 2.158405 5.619186 65.194494 14.004699 -26.450530 4.334326 -5.757875
117 4.329340 1.317993 -7.607391 89.421329 37.081012 -94.552215 341.930634 -29.941683 4.612547 -4.111751
118 6.328029 -1.153448 -0.988948 -153.650088 34.581309 166.980488 285.876567 -69.905576 -23.958317 -5.572499
119 8.169802 -0.009300 -6.964437 0.729800 5.334916 66.743751 14.043334 -26.528036 4.306250 -5.788439
120 4.551754 -1.490581 -0.429616 -187.536157 70.165715 207.383468 256.556774 -52.074408 -13.118159 3.488929
121 7.851197 -2.790268 -2.758286 -77.908347 32.880676 127.219227 58.170865 -60.405613 9.985714 -8.295647
122 6.907247 0.604179 -7.466622 88.089866 14.031290 -25.508381 2.037423 -27.468062 5.502101 -4.352358
123 5.555301 0.315819 -9.044221 54.878368 10.308534 -35.782926 356.329747 -32.810391 3.701738 -4.098732
124 8.767226 -1.127131 -3.538693 -55.171377 12.129116 111.457140 35.921040 -33.431869 8.712225 -11.100129
125 8.178616 -0.009298 -6.959297 2.628294 4.457818 65.995371 14.111661 -26.487639 4.376163 -5.779718
126 0.919030 0.249609 -3.134850 93.418001 70.860716 -281.062634 293.378696 -37.057084 6.681751 -6.844911
127 -1.355460 0.073084 3.120239 80.543928 -34.971570 -288.900367 250.117281 -17.983521 0.595296 -8.009522
128 8.767507 2.040686 -6.323022 18.457098 10.131832 56.881284 8.695043 -8.650866 4.478920 -4.926811
129 1.078121 -0.091023 2.299306 -324.423718 67.265998 -20.535008 249.472587 -18.953650 -0.276352 -6.161934
130 6.366972 2.661624 -7.208227 86.884128 43.532452 -27.672548 350.917154 -15.525052 4.535696 -3.708089
131 5.600541 2.468379 -8.995186 42.245160 26.234856 -15.559953 350.858426 -20.875517 2.897403 -3.842924
132 1.957511 1.346419 -4.788393 -61.614490 -22.950414 223.664800 312.285655 -31.619855 -5.834148 -6.256048
133 7.248096 -0.180207 -4.268952 -74.849807 7.494267 135.589113 4.167308 -34.349636 1.991925 -12.196282
134 8.170341 -0.004945 -6.961109 3.171401 5.442718 67.245978 14.026090 -26.495475 4.367029 -5.747222
135 8.172843 -0.010554 -6.959039 1.516374 4.693786 65.030957 14.073952 -26.522314 4.341134 -5.795330
136 7.399236 -2.057041 0.401341 -147.221422 46.733046 125.471326 167.063086 -49.489690 9.644882 4.027348
137 8.637685 -1.894433 -2.066532 -81.127891 22.778406 121.400730 63.163715 -45.523783 14.307282 -11.795906
138 8.227760 -0.316382 -6.294261 -12.212611 5.500774 80.807222 16.429539 -28.463521 4.612671 -6.608588
139 8.169686 -0.003711 -6.957920 -0.578262 4.701668 66.030976 14.015451 -26.489651 4.285387 -5.831594
140 5.138960 -0.268948 -7.607302 98.895523 2.907279 -77.068873 351.987205 -38.463959 5.488465 -4.478798
141 8.174093 -0.007564 -6.952854 2.157012 4.631886 67.182963 14.069601 -26.495555 4.363216 -5.789830
142 8.170040 -0.004028 -6.954949 1.733394 6.376483 64.698959 14.020323 -26.489909 4.317087 -5.753723
143 8.172487 -0.000589 -6.961750 2.200941 5.494352 67.892401 14.020365 -26.456050 4.341292 -5.760190
144 8.169535 -0.005147 -6.959790 1.457594 2.808081 65.882525 14.021202 -26.500363 4.367355 -5.844052
145 3.228009 1.122208 -6.700228 97.150299 46.931317 -136.808972 331.233517 -33.064865 5.088079 -4.408066
146 8.171242 -0.002601 -6.960875 0.366657 5.110165 66.582240 14.021177 -26.475340 4.301307 -5.802237
147 2.314197 0.565735 -7.317654 56.350326 30.649009 -154.196104 329.076843 -37.621413 4.054849 -4.465436
148 2.130510 -0.067391 1.889347 -315.069168 29.656620 91.589426 250.002707 -19.234134 -4.138942 -5.932947
149 6.143483 0.553196 -1.775401 -143.411549 -5.999770 174.755980 318.723283 -29.593613 -16.774989 -19.282966
150 8.441551 -0.915412 -5.526606 -24.657319 7.630880 92.373974 23.160980 -32.237534 5.448558 -7.465264
151 7.212438 -0.426827 -8.283473 14.045842 4.288663 44.577597 9.189251 -32.579867 3.625347 -4.928593
152 -0.925159 -8.376462 1.075927 19.219101 138.232954 99.111501 217.567561 -55.149335 -2.119893 0.757214
153 5.513250 1.241433 -7.943563 84.544826 26.825798 -58.046159 351.001369 -27.660808 4.587281 -4.099145
154 -6.965878 0.747737 -3.661601 -88.662576 3.398158 -145.125605 282.033044 -32.748762 0.314751 -3.783449
155 5.150858 1.982831 -8.192327 73.284593 36.611683 -57.616584 347.459239 -24.171846 3.912335 -3.870685
156 8.203639 -0.198893 -6.253654 -15.013363 5.507455 83.441140 15.564299 -27.712312 4.496811 -6.715192
157 7.796650 0.038470 -7.747546 58.995239 5.929819 6.642207 11.093502 -27.791289 5.044043 -4.459725
158 -2.807720 -0.392126 7.953034 43.747474 -9.586189 -141.535342 234.587006 -8.057710 -1.641402 -3.948558
159 3.587486 1.710456 -6.599358 104.816129 62.416390 -118.682696 332.326495 -28.475483 5.058318 -4.027329
160 -8.284369 3.742737 -1.674658 -71.026931 27.465758 -117.043597 278.714478 -20.338879 0.097309 -3.211176
161 8.170725 0.000182 -6.965051 1.319614 4.350241 65.298190 14.002400 -26.459102 4.333207 -5.802717
162 8.332187 -0.756719 -6.252053 -9.760635 5.648239 78.579064 20.003597 -31.167984 4.966658 -6.486811
163 8.173669 -0.008895 -6.958323 2.314538 4.628878 66.294729 14.072018 -26.507156 4.363425 -5.783378
164 -6.626505 0.307307 -3.625944 -94.749827 -2.125493 -153.263546 281.468447 -34.298121 0.364077 -3.943126
165 8.188044 -0.001083 -6.955812 2.359613 4.969368 65.941678 14.142823 -26.388375 4.365119 -5.769915
166 8.172860 -0.013313 -6.954527 1.617845 6.433872 66.433905 14.088933 -26.540664 4.319484 -5.753062
167 -6.766122 1.526195 -3.477213 -92.078833 14.585280 -147.933796 282.845817 -29.823753 0.413230 -3.764466
168 7.931445 0.428217 -7.704904 18.844873 6.308334 46.008205 10.326070 -24.817604 4.062300 -5.020655
169 7.768775 0.150427 -8.120198 27.534099 5.732948 33.521258 10.509505 -27.202106 4.079055 -4.709923
170 5.879620 4.240217 -2.105119 -99.860492 -64.040020 151.203008 318.983412 13.009111 -6.557492 -6.055257
171 4.511613 -2.121257 1.425018 -213.578468 109.536380 112.799186 223.999125 -37.489932 -0.916034 0.666979
172 7.643430 -0.762557 -4.729768 -59.274595 11.238559 122.195708 14.390474 -37.162316 4.010838 -10.335544
173 -0.612677 -0.340716 0.430369 135.975464 5.091830 -420.826173 262.240012 -29.307800 5.289777 -10.665594
174 5.991085 1.355073 -7.346198 99.052319 29.846248 -49.805411 352.467773 -25.407730 5.284724 -4.152312
175 5.029671 1.045006 -8.915403 59.295476 20.363182 -53.140592 350.782617 -30.021896 3.603463 -3.999374
176 8.173907 -0.004631 -6.956329 1.916771 5.469887 67.130857 14.052672 -26.476694 4.339768 -5.769846
177 4.462305 -2.472593 3.799123 -181.482942 110.446948 -21.718661 210.148502 -18.581071 1.731575 -5.800367
178 7.573227 0.913733 -7.957807 14.639088 7.358895 48.064977 6.055603 -23.243866 3.540216 -4.930561
179 8.049321 0.250265 -3.959743 -65.579038 3.523664 122.369905 11.210607 -23.814774 4.188879 -11.895651
180 3.804096 1.184511 -6.581554 113.182573 46.744911 -118.714151 334.451905 -31.720502 5.531317 -4.383102
181 1.054509 -0.386887 1.949902 -299.697065 146.745296 95.382970 250.184189 -22.472871 -1.639312 -1.721122
182 5.880722 -0.472900 1.738161 -214.618012 24.828781 89.736920 227.021809 -12.355869 -5.671905 -13.416758
183 7.739744 0.155770 -7.193531 78.266924 7.252776 -2.481857 9.984649 -27.281494 5.852479 -4.518614
184 4.313394 0.229137 -6.695118 121.721207 16.407784 -108.053121 340.658585 -37.627269 6.182275 -4.867246
185 3.956952 -3.660717 -8.908917 48.291185 -35.778241 -46.343310 358.392159 -56.935507 3.713910 -3.832286
186 -3.142010 2.472400 -4.340455 -78.179299 47.712308 -199.246578 293.620919 -26.883323 1.715651 -4.459382
187 7.758557 0.239606 -7.853587 53.941881 7.321638 9.706291 9.983056 -26.688602 4.793556 -4.476630
188 7.177847 0.056989 -6.654763 107.465229 7.097064 -21.983504 5.547158 -30.441238 6.955662 -4.609500
189 8.723422 0.134856 -6.751507 24.006861 5.417059 49.979723 17.573421 -22.882533 5.219183 -5.328807
190 -1.081460 2.727130 -1.697024 -70.523269 141.209798 -273.394892 284.736229 -18.962903 4.276796 -4.832768
191 8.172108 -0.005691 -6.958461 0.516185 8.037806 64.800494 14.043869 -26.492313 4.258318 -5.728442
192 7.742044 -0.489005 -5.466399 -42.385006 7.851237 108.817887 13.291675 -32.951088 3.967684 -8.554716
193 8.167252 -0.003680 -6.959242 0.884905 5.018549 64.631288 13.996445 -26.500585 4.313950 -5.799722
194 5.583673 -5.717113 -5.018699 -31.549854 37.868667 111.159800 45.102922 -75.521746 4.605669 -3.280812
195 8.169126 -1.660977 -2.451731 -87.203171 22.903031 128.775912 45.696480 -50.122916 11.470598 -14.601655
196 8.424260 -0.596481 -6.070884 -12.602107 5.821492 81.313446 20.006300 -29.568672 5.050716 -6.702733
197 2.903728 -0.941215 1.924923 -275.121376 103.226841 81.077773 241.359890 -24.538204 -1.646876 -3.234336
198 8.399311 0.361516 -2.859371 -80.125568 2.004334 125.321413 15.535987 -16.979932 6.031027 -15.439309
199 1.160706 -1.854593 4.853631 -25.208258 82.232638 -216.316675 227.948154 -16.780125 0.365651 -6.498636
200 7.249762 1.217056 -8.229114 44.018483 13.321947 11.065719 3.079706 -22.672291 3.927315 -4.373288
201 1.841600 -0.151193 2.104993 -319.866670 49.123823 53.260876 248.675005 -19.143520 -2.386414 -5.881366
202 7.447144 1.562849 -8.076454 23.070000 10.734897 36.752093 2.978226 -19.833224 3.441531 -4.604793
203 6.858627 1.992268 -7.281311 84.694825 31.157662 -19.892189 356.399843 -18.302112 4.918531 -4.030705
204 4.212294 0.799057 -7.021086 107.896802 30.662318 -107.471348 339.994999 -33.642106 5.465481 -4.461167
205 5.644355 0.015417 -1.334696 -160.081240 6.982009 186.865564 300.288935 -39.960774 -21.194405 -14.409435
206 8.463817 0.322313 -7.156702 40.923765 7.025093 32.408039 14.547240 -23.054374 5.137101 -4.871432
207 7.727814 -0.472360 -5.989506 -30.666027 7.048411 98.750390 13.000725 -32.397767 3.949591 -7.570579
208 7.554134 -0.708755 -3.732155 -79.998438 12.988726 134.827215 12.883375 -39.788321 3.736709 -13.892267
209 8.170059 0.001764 -6.956451 1.568007 6.408661 66.628371 13.990924 -26.450331 4.310525 -5.753429
210 8.209233 0.018501 -7.041713 3.098204 5.271459 65.220002 14.187187 -26.171522 4.327769 -5.671952
211 8.124488 -0.075840 -7.072592 2.503684 5.231828 65.122080 14.012770 -27.188392 4.283464 -5.695064
212 3.031936 5.055074 -6.057846 23.403232 49.849859 -141.962900 324.190572 -8.642052 3.137165 -4.582476
213 1.757732 -2.979730 3.051682 -123.942940 232.196837 -29.147843 226.650157 -30.680016 2.045577 -1.214025
214 8.145528 -0.190149 -5.670121 -28.370083 5.910154 95.651551 15.257765 -28.014294 4.528082 -7.700526
215 7.760585 0.492850 -8.044904 33.631503 7.634883 27.596511 9.021341 -25.163724 4.152153 -4.638958
216 7.307509 0.332060 -8.188581 51.763238 8.093686 4.171339 6.699203 -27.770691 4.404780 -4.414668
217 6.303938 -3.136354 -2.652263 -97.596404 54.801930 152.966684 32.835944 -79.618243 4.977469 -10.287356
218 0.625521 -0.278456 -1.507065 97.166456 15.550889 -367.038584 277.255892 -36.341151 7.006086 -10.505189
219 3.700157 2.078476 -6.845091 96.755247 66.571532 -108.708321 333.630832 -25.976071 4.638246 -3.798313
220 2.238181 0.215338 -5.212662 117.941067 29.770613 -191.412765 316.423822 -40.075162 6.223593 -5.943033
221 -0.062410 1.435307 -4.653192 -36.794198 91.243335 -230.010670 302.435163 -31.711568 3.534424 -4.571171
222 -7.984618 -0.391806 -4.428349 -51.468336 -7.924556 -114.969865 282.005892 -37.226062 0.007797 -3.457515
223 3.330630 1.936549 -7.806076 66.750998 51.559689 -108.989408 335.477898 -28.088775 3.727385 -3.862838
224 8.172423 -0.004386 -6.962607 0.319145 5.985280 66.500993 14.038887 -26.482404 4.285704 -5.779191
225 7.805555 -3.806006 -1.904672 -79.210114 43.697117 123.758417 96.539553 -63.403161 9.968597 -1.531567
226 7.968104 -0.192832 -4.577481 -55.829685 6.719113 117.396772 13.802082 -29.451730 4.351205 -10.386485
227 5.181155 2.403031 -9.376204 36.558037 24.938530 -17.181528 349.531583 -22.493467 2.633818 -3.799278
228 7.998832 0.190188 -4.883997 -50.798976 4.156634 113.778687 11.345972 -25.362689 3.955840 -9.463331
229 8.171793 -0.005637 -6.956198 3.231242 6.173810 68.113160 14.041622 -26.493127 4.361087 -5.730873
230 0.512668 1.354493 -4.284801 9.435963 115.473048 -234.458439 302.241496 -31.521482 4.581028 -4.358048
231 8.282780 -0.016399 -7.080655 3.693940 4.805315 63.495697 14.901786 -26.082836 4.373139 -5.615155
232 -7.654943 -0.431327 -1.319711 -121.708682 -12.329300 -142.278214 270.224721 -32.689961 -0.041971 -3.875497
233 8.265154 -0.008127 -7.278484 9.868165 5.096800 57.426755 14.674548 -26.137090 4.378056 -5.370152
234 0.208232 0.368479 2.238180 -222.773545 -148.677720 -212.160510 253.552682 -17.743283 -0.635764 -12.497323
235 8.240117 -0.838082 -4.711094 -47.518760 9.909410 110.353826 22.127786 -33.771334 5.535390 -9.484917
236 -3.938624 4.855476 -6.713768 -29.130720 25.817060 -109.915178 303.825203 -21.013922 0.754366 -3.521290
237 8.172560 -0.005147 -6.959548 1.367151 5.560734 65.711129 14.044361 -26.486658 4.320932 -5.775225
238 8.172554 -0.002168 -6.956825 1.261207 7.514927 68.049657 14.029788 -26.466011 4.287818 -5.728912
239 1.820925 0.520187 -4.509685 123.100636 58.556896 -210.196822 308.937525 -37.408635 6.417952 -5.824756
240 2.090233 -0.249561 -4.277079 169.345441 0.256203 -192.493706 307.796907 -43.185903 6.835105 -7.914721
241 2.721401 2.953737 -9.361069 26.574159 44.371811 -67.355315 336.234458 -24.519854 2.114925 -3.495780
242 6.082120 0.413466 -6.875378 117.384343 15.410566 -53.835135 355.183653 -31.733431 6.489959 -4.522565
243 2.863371 3.620257 -9.260490 27.011296 49.540616 -56.574010 335.824370 -21.020092 1.973674 -3.343767
244 4.643615 2.312108 7.805007 23.785414 23.307002 123.910338 223.385498 24.679666 -5.283601 -2.854121
245 8.021172 -0.076418 -6.868284 -2.480846 5.231863 70.687083 13.246419 -27.662479 4.228495 -5.990277
246 -7.128494 -0.230295 -1.832811 -122.624796 -9.907316 -152.262915 272.812029 -33.079152 0.121435 -4.018586
